id,from,chapter,section,content,questions
145287,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 15. Điểm trung bình toàn khóa và hạng tốt nghiệp đại học,"1. Điểm trung bình toàn khóa là điểm trung bình tích lũy toàn khóa tính theo các
học phần đăng ký tốt nghiệp.
2. Hạng tốt nghiệp được xếp dựa trên điểm trung bình toàn khóa như xếp loại học
lực quy định tại Khoản 4, Điều 12 Quy chế này, riêng trong các trường hợp sau đây thì
hạng tốt nghiệp của những sinh viên có điểm trung bình toàn khóa xếp loại giỏi trở lên
sẽ bị giảm một mức:
a) Số tín chỉ không đạt phải học lại vượt quá 5% tổng số tín chỉ toàn khóa đối với
loại xuất sắc và 10% tổng số tín chỉ toàn khóa đối với loại giỏi. Quy định này không
xét tới số tín chỉ học cải thiện điểm.
b) Sinh viên bị Hội đồng kỷ luật của Trường đề nghị áp dụng mức kỷ luật từ cảnh
cáo trở lên.","Điểm trung bình toàn khóa, một thuật ngữ thường được nhắc đến trong quy chế đào tạo đại học, đóng vai trò quan trọng trong việc đánh giá thành tích học tập của sinh viên. Vậy, xin hỏi, khái niệm này được hiểu như thế nào và nó có ý nghĩa gì trong quá trình học tập tại trường đại học?"
145287,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 15. Điểm trung bình toàn khóa và hạng tốt nghiệp đại học,"1. Điểm trung bình toàn khóa là điểm trung bình tích lũy toàn khóa tính theo các
học phần đăng ký tốt nghiệp.
2. Hạng tốt nghiệp được xếp dựa trên điểm trung bình toàn khóa như xếp loại học
lực quy định tại Khoản 4, Điều 12 Quy chế này, riêng trong các trường hợp sau đây thì
hạng tốt nghiệp của những sinh viên có điểm trung bình toàn khóa xếp loại giỏi trở lên
sẽ bị giảm một mức:
a) Số tín chỉ không đạt phải học lại vượt quá 5% tổng số tín chỉ toàn khóa đối với
loại xuất sắc và 10% tổng số tín chỉ toàn khóa đối với loại giỏi. Quy định này không
xét tới số tín chỉ học cải thiện điểm.
b) Sinh viên bị Hội đồng kỷ luật của Trường đề nghị áp dụng mức kỷ luật từ cảnh
cáo trở lên.","Trong hệ thống giáo dục đại học, việc phân loại và xếp hạng sinh viên tốt nghiệp là một hoạt động thường niên nhằm ghi nhận những nỗ lực và thành tích của người học. Vậy, những tiêu chí và quy định cụ thể nào được sử dụng để xác định thứ hạng tốt nghiệp của sinh viên sau khi hoàn thành chương trình đào tạo?"
145287,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 15. Điểm trung bình toàn khóa và hạng tốt nghiệp đại học,"1. Điểm trung bình toàn khóa là điểm trung bình tích lũy toàn khóa tính theo các
học phần đăng ký tốt nghiệp.
2. Hạng tốt nghiệp được xếp dựa trên điểm trung bình toàn khóa như xếp loại học
lực quy định tại Khoản 4, Điều 12 Quy chế này, riêng trong các trường hợp sau đây thì
hạng tốt nghiệp của những sinh viên có điểm trung bình toàn khóa xếp loại giỏi trở lên
sẽ bị giảm một mức:
a) Số tín chỉ không đạt phải học lại vượt quá 5% tổng số tín chỉ toàn khóa đối với
loại xuất sắc và 10% tổng số tín chỉ toàn khóa đối với loại giỏi. Quy định này không
xét tới số tín chỉ học cải thiện điểm.
b) Sinh viên bị Hội đồng kỷ luật của Trường đề nghị áp dụng mức kỷ luật từ cảnh
cáo trở lên.","Có những trường hợp nào mà dù sinh viên đạt được kết quả học tập xuất sắc, thể hiện qua điểm số trung bình cao, nhưng vẫn không được công nhận ở thứ hạng tốt nghiệp tương xứng hay không? Nếu có, xin hãy làm rõ những tình huống đặc biệt này và lý do đằng sau những quy định đó."
145287,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 15. Điểm trung bình toàn khóa và hạng tốt nghiệp đại học,"1. Điểm trung bình toàn khóa là điểm trung bình tích lũy toàn khóa tính theo các
học phần đăng ký tốt nghiệp.
2. Hạng tốt nghiệp được xếp dựa trên điểm trung bình toàn khóa như xếp loại học
lực quy định tại Khoản 4, Điều 12 Quy chế này, riêng trong các trường hợp sau đây thì
hạng tốt nghiệp của những sinh viên có điểm trung bình toàn khóa xếp loại giỏi trở lên
sẽ bị giảm một mức:
a) Số tín chỉ không đạt phải học lại vượt quá 5% tổng số tín chỉ toàn khóa đối với
loại xuất sắc và 10% tổng số tín chỉ toàn khóa đối với loại giỏi. Quy định này không
xét tới số tín chỉ học cải thiện điểm.
b) Sinh viên bị Hội đồng kỷ luật của Trường đề nghị áp dụng mức kỷ luật từ cảnh
cáo trở lên.","Ngoài các yếu tố liên quan đến điểm số và kết quả học tập, liệu còn có những yếu tố nào khác có thể ảnh hưởng đến việc xét và công nhận thứ hạng tốt nghiệp của một sinh viên hay không? Ví dụ, các yếu tố về đạo đức, kỷ luật hay các hoạt động ngoại khóa có được xem xét đến trong quá trình này không?"
145287,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 15. Điểm trung bình toàn khóa và hạng tốt nghiệp đại học,"1. Điểm trung bình toàn khóa là điểm trung bình tích lũy toàn khóa tính theo các
học phần đăng ký tốt nghiệp.
2. Hạng tốt nghiệp được xếp dựa trên điểm trung bình toàn khóa như xếp loại học
lực quy định tại Khoản 4, Điều 12 Quy chế này, riêng trong các trường hợp sau đây thì
hạng tốt nghiệp của những sinh viên có điểm trung bình toàn khóa xếp loại giỏi trở lên
sẽ bị giảm một mức:
a) Số tín chỉ không đạt phải học lại vượt quá 5% tổng số tín chỉ toàn khóa đối với
loại xuất sắc và 10% tổng số tín chỉ toàn khóa đối với loại giỏi. Quy định này không
xét tới số tín chỉ học cải thiện điểm.
b) Sinh viên bị Hội đồng kỷ luật của Trường đề nghị áp dụng mức kỷ luật từ cảnh
cáo trở lên.","Trong quá trình học tập, không phải sinh viên nào cũng đạt được kết quả như mong đợi ngay từ lần đầu tiên. Vậy, việc sinh viên phải học lại một số học phần có tác động như thế nào đến việc xét hạng tốt nghiệp sau này? Liệu có giới hạn nào về số lượng học phần học lại được phép để vẫn đảm bảo một thứ hạng tốt nghiệp nhất định không?"
145287,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 15. Điểm trung bình toàn khóa và hạng tốt nghiệp đại học,"1. Điểm trung bình toàn khóa là điểm trung bình tích lũy toàn khóa tính theo các
học phần đăng ký tốt nghiệp.
2. Hạng tốt nghiệp được xếp dựa trên điểm trung bình toàn khóa như xếp loại học
lực quy định tại Khoản 4, Điều 12 Quy chế này, riêng trong các trường hợp sau đây thì
hạng tốt nghiệp của những sinh viên có điểm trung bình toàn khóa xếp loại giỏi trở lên
sẽ bị giảm một mức:
a) Số tín chỉ không đạt phải học lại vượt quá 5% tổng số tín chỉ toàn khóa đối với
loại xuất sắc và 10% tổng số tín chỉ toàn khóa đối với loại giỏi. Quy định này không
xét tới số tín chỉ học cải thiện điểm.
b) Sinh viên bị Hội đồng kỷ luật của Trường đề nghị áp dụng mức kỷ luật từ cảnh
cáo trở lên.","Việc một sinh viên chủ động đăng ký học lại một học phần không phải vì không đạt mà là để cải thiện điểm số, hành động này có được xem xét và đánh giá trong quá trình xét hạng tốt nghiệp hay không? Hay nói cách khác, những nỗ lực cải thiện điểm số có mang lại lợi thế nào khi xét tốt nghiệp không?"
145287,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 15. Điểm trung bình toàn khóa và hạng tốt nghiệp đại học,"1. Điểm trung bình toàn khóa là điểm trung bình tích lũy toàn khóa tính theo các
học phần đăng ký tốt nghiệp.
2. Hạng tốt nghiệp được xếp dựa trên điểm trung bình toàn khóa như xếp loại học
lực quy định tại Khoản 4, Điều 12 Quy chế này, riêng trong các trường hợp sau đây thì
hạng tốt nghiệp của những sinh viên có điểm trung bình toàn khóa xếp loại giỏi trở lên
sẽ bị giảm một mức:
a) Số tín chỉ không đạt phải học lại vượt quá 5% tổng số tín chỉ toàn khóa đối với
loại xuất sắc và 10% tổng số tín chỉ toàn khóa đối với loại giỏi. Quy định này không
xét tới số tín chỉ học cải thiện điểm.
b) Sinh viên bị Hội đồng kỷ luật của Trường đề nghị áp dụng mức kỷ luật từ cảnh
cáo trở lên.","Giữa những sinh viên đạt thành tích học tập ở mức giỏi và xuất sắc, có sự khác biệt nào trong các quy định về việc xét và giảm hạng tốt nghiệp hay không? Nếu có, những khác biệt này là gì và chúng phản ánh điều gì trong chính sách đánh giá sinh viên của nhà trường?"
145287,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 15. Điểm trung bình toàn khóa và hạng tốt nghiệp đại học,"1. Điểm trung bình toàn khóa là điểm trung bình tích lũy toàn khóa tính theo các
học phần đăng ký tốt nghiệp.
2. Hạng tốt nghiệp được xếp dựa trên điểm trung bình toàn khóa như xếp loại học
lực quy định tại Khoản 4, Điều 12 Quy chế này, riêng trong các trường hợp sau đây thì
hạng tốt nghiệp của những sinh viên có điểm trung bình toàn khóa xếp loại giỏi trở lên
sẽ bị giảm một mức:
a) Số tín chỉ không đạt phải học lại vượt quá 5% tổng số tín chỉ toàn khóa đối với
loại xuất sắc và 10% tổng số tín chỉ toàn khóa đối với loại giỏi. Quy định này không
xét tới số tín chỉ học cải thiện điểm.
b) Sinh viên bị Hội đồng kỷ luật của Trường đề nghị áp dụng mức kỷ luật từ cảnh
cáo trở lên.","Ngoài điểm trung bình tích lũy, yếu tố nào đóng vai trò quyết định trong việc phân loại và xếp hạng sinh viên tốt nghiệp? Xin hãy làm rõ các tiêu chí được sử dụng để phân biệt thứ hạng tốt nghiệp, đặc biệt là ở các mức xếp loại cao như giỏi và xuất sắc."
145287,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 15. Điểm trung bình toàn khóa và hạng tốt nghiệp đại học,"1. Điểm trung bình toàn khóa là điểm trung bình tích lũy toàn khóa tính theo các
học phần đăng ký tốt nghiệp.
2. Hạng tốt nghiệp được xếp dựa trên điểm trung bình toàn khóa như xếp loại học
lực quy định tại Khoản 4, Điều 12 Quy chế này, riêng trong các trường hợp sau đây thì
hạng tốt nghiệp của những sinh viên có điểm trung bình toàn khóa xếp loại giỏi trở lên
sẽ bị giảm một mức:
a) Số tín chỉ không đạt phải học lại vượt quá 5% tổng số tín chỉ toàn khóa đối với
loại xuất sắc và 10% tổng số tín chỉ toàn khóa đối với loại giỏi. Quy định này không
xét tới số tín chỉ học cải thiện điểm.
b) Sinh viên bị Hội đồng kỷ luật của Trường đề nghị áp dụng mức kỷ luật từ cảnh
cáo trở lên.","Hãy hình dung một tình huống cụ thể: một sinh viên có điểm trung bình tích lũy đạt loại xuất sắc, nhưng lại từng vi phạm quy định và bị kỷ luật ở mức độ nhất định. Trong trường hợp này, thứ hạng tốt nghiệp cuối cùng của sinh viên đó sẽ được xác định như thế nào?"
145287,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 15. Điểm trung bình toàn khóa và hạng tốt nghiệp đại học,"1. Điểm trung bình toàn khóa là điểm trung bình tích lũy toàn khóa tính theo các
học phần đăng ký tốt nghiệp.
2. Hạng tốt nghiệp được xếp dựa trên điểm trung bình toàn khóa như xếp loại học
lực quy định tại Khoản 4, Điều 12 Quy chế này, riêng trong các trường hợp sau đây thì
hạng tốt nghiệp của những sinh viên có điểm trung bình toàn khóa xếp loại giỏi trở lên
sẽ bị giảm một mức:
a) Số tín chỉ không đạt phải học lại vượt quá 5% tổng số tín chỉ toàn khóa đối với
loại xuất sắc và 10% tổng số tín chỉ toàn khóa đối với loại giỏi. Quy định này không
xét tới số tín chỉ học cải thiện điểm.
b) Sinh viên bị Hội đồng kỷ luật của Trường đề nghị áp dụng mức kỷ luật từ cảnh
cáo trở lên.","Để đảm bảo tính công bằng và minh bạch trong việc xét hạng tốt nghiệp cho tất cả sinh viên, nhà trường có những cơ chế kiểm tra, giám sát hoặc rà soát nào để đảm bảo rằng các quy định được áp dụng một cách nhất quán và không có sự thiên vị?"
674521,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 16. Nghỉ học tạm thời và tự nguyện thôi học,"1. Điều kiện nghỉ học tạm thời, thời gian nghỉ học tối đa và việc tiếp nhận trở lại
học được quy định như sau:
a) Sinh viên được nghỉ học tạm thời nếu có quyết định cho phép nghỉ học tạm
thời của Hiệu trưởng.
b) Thời gian nghỉ học tạm thời do sinh viên bị ốm hoặc tai nạn buộc phải điều trị
thời gian dài không tính vào thời gian chậm tiến độ nếu tổng cộng không vượt quá 4
học kỳ chính; thời gian nghỉ trên 4 học kỳ phải tính vào thời gian học chậm tiến độ.
c) Thời gian nghỉ học tạm thời do sinh viên được điều động vào lực lượng vũ
trang (là thời gian được ghi trong quyết định của cấp có thẩm quyền) không tính vào
thời gian học chậm tiến độ.
d) Đối với trường hợp xin nghỉ học tạm thời vì những lý do khác với lý do tại
Điểm b và Điểm c, Khoản 1 của Điều này, sinh viên phải học ít nhất một học kỳ tại
trường và có học lực từ trung bình trở lên mới được xem xét cho nghỉ học tạm thời.
Thời gian nghỉ học tối đa là 4 học kỳ chính và tính vào thời gian học chậm tiến độ.
đ) Sinh viên phải nộp đơn đề nghị trở lại học chậm nhất 1 tuần trước khi bắt đầu
học kỳ mới. Đối với trường hợp được điều động vào lực lượng vũ trang hoặc đi làm
nghĩa vụ quốc tế, sinh viên phải nộp kèm theo giấy xác nhận đã hoàn thành nhiệm vụ.
2. Chế độ bảo lưu kết quả học tập khi nghỉ học tạm thời: Các học phần đăng ký
học trong học kỳ đã đủ điểm đánh giá hoặc đủ điều kiện đánh giá sẽ được tính điểm
học phần; kết quả sẽ được bảo lưu cùng với kết quả từ các học kỳ trước, kể cả các học
phần đạt và không đạt.
3. Tự nguyện thôi học: Sinh viên thấy không có đủ điều kiện hoặc không muốn
tiếp tục học tại Trường có thể làm đơn đề nghị thôi học và được xem xét cho thôi học.
Sinh viên đã có quyết định cho thôi học không được tiếp nhận trở lại.","Để được phép tạm dừng việc học tại trường đại học, sinh viên cần đáp ứng điều kiện tiên quyết nào?"
674521,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 16. Nghỉ học tạm thời và tự nguyện thôi học,"1. Điều kiện nghỉ học tạm thời, thời gian nghỉ học tối đa và việc tiếp nhận trở lại
học được quy định như sau:
a) Sinh viên được nghỉ học tạm thời nếu có quyết định cho phép nghỉ học tạm
thời của Hiệu trưởng.
b) Thời gian nghỉ học tạm thời do sinh viên bị ốm hoặc tai nạn buộc phải điều trị
thời gian dài không tính vào thời gian chậm tiến độ nếu tổng cộng không vượt quá 4
học kỳ chính; thời gian nghỉ trên 4 học kỳ phải tính vào thời gian học chậm tiến độ.
c) Thời gian nghỉ học tạm thời do sinh viên được điều động vào lực lượng vũ
trang (là thời gian được ghi trong quyết định của cấp có thẩm quyền) không tính vào
thời gian học chậm tiến độ.
d) Đối với trường hợp xin nghỉ học tạm thời vì những lý do khác với lý do tại
Điểm b và Điểm c, Khoản 1 của Điều này, sinh viên phải học ít nhất một học kỳ tại
trường và có học lực từ trung bình trở lên mới được xem xét cho nghỉ học tạm thời.
Thời gian nghỉ học tối đa là 4 học kỳ chính và tính vào thời gian học chậm tiến độ.
đ) Sinh viên phải nộp đơn đề nghị trở lại học chậm nhất 1 tuần trước khi bắt đầu
học kỳ mới. Đối với trường hợp được điều động vào lực lượng vũ trang hoặc đi làm
nghĩa vụ quốc tế, sinh viên phải nộp kèm theo giấy xác nhận đã hoàn thành nhiệm vụ.
2. Chế độ bảo lưu kết quả học tập khi nghỉ học tạm thời: Các học phần đăng ký
học trong học kỳ đã đủ điểm đánh giá hoặc đủ điều kiện đánh giá sẽ được tính điểm
học phần; kết quả sẽ được bảo lưu cùng với kết quả từ các học kỳ trước, kể cả các học
phần đạt và không đạt.
3. Tự nguyện thôi học: Sinh viên thấy không có đủ điều kiện hoặc không muốn
tiếp tục học tại Trường có thể làm đơn đề nghị thôi học và được xem xét cho thôi học.
Sinh viên đã có quyết định cho thôi học không được tiếp nhận trở lại.","Trong trường hợp sinh viên phải nghỉ học vì lý do sức khỏe, thời gian nghỉ tối đa được quy định là bao lâu để không ảnh hưởng đến tiến độ học tập chung?"
674521,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 16. Nghỉ học tạm thời và tự nguyện thôi học,"1. Điều kiện nghỉ học tạm thời, thời gian nghỉ học tối đa và việc tiếp nhận trở lại
học được quy định như sau:
a) Sinh viên được nghỉ học tạm thời nếu có quyết định cho phép nghỉ học tạm
thời của Hiệu trưởng.
b) Thời gian nghỉ học tạm thời do sinh viên bị ốm hoặc tai nạn buộc phải điều trị
thời gian dài không tính vào thời gian chậm tiến độ nếu tổng cộng không vượt quá 4
học kỳ chính; thời gian nghỉ trên 4 học kỳ phải tính vào thời gian học chậm tiến độ.
c) Thời gian nghỉ học tạm thời do sinh viên được điều động vào lực lượng vũ
trang (là thời gian được ghi trong quyết định của cấp có thẩm quyền) không tính vào
thời gian học chậm tiến độ.
d) Đối với trường hợp xin nghỉ học tạm thời vì những lý do khác với lý do tại
Điểm b và Điểm c, Khoản 1 của Điều này, sinh viên phải học ít nhất một học kỳ tại
trường và có học lực từ trung bình trở lên mới được xem xét cho nghỉ học tạm thời.
Thời gian nghỉ học tối đa là 4 học kỳ chính và tính vào thời gian học chậm tiến độ.
đ) Sinh viên phải nộp đơn đề nghị trở lại học chậm nhất 1 tuần trước khi bắt đầu
học kỳ mới. Đối với trường hợp được điều động vào lực lượng vũ trang hoặc đi làm
nghĩa vụ quốc tế, sinh viên phải nộp kèm theo giấy xác nhận đã hoàn thành nhiệm vụ.
2. Chế độ bảo lưu kết quả học tập khi nghỉ học tạm thời: Các học phần đăng ký
học trong học kỳ đã đủ điểm đánh giá hoặc đủ điều kiện đánh giá sẽ được tính điểm
học phần; kết quả sẽ được bảo lưu cùng với kết quả từ các học kỳ trước, kể cả các học
phần đạt và không đạt.
3. Tự nguyện thôi học: Sinh viên thấy không có đủ điều kiện hoặc không muốn
tiếp tục học tại Trường có thể làm đơn đề nghị thôi học và được xem xét cho thôi học.
Sinh viên đã có quyết định cho thôi học không được tiếp nhận trở lại.",Việc tham gia nghĩa vụ quân sự có ảnh hưởng như thế nào đến thời gian học tập chính thức tại trường đại học?
674521,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 16. Nghỉ học tạm thời và tự nguyện thôi học,"1. Điều kiện nghỉ học tạm thời, thời gian nghỉ học tối đa và việc tiếp nhận trở lại
học được quy định như sau:
a) Sinh viên được nghỉ học tạm thời nếu có quyết định cho phép nghỉ học tạm
thời của Hiệu trưởng.
b) Thời gian nghỉ học tạm thời do sinh viên bị ốm hoặc tai nạn buộc phải điều trị
thời gian dài không tính vào thời gian chậm tiến độ nếu tổng cộng không vượt quá 4
học kỳ chính; thời gian nghỉ trên 4 học kỳ phải tính vào thời gian học chậm tiến độ.
c) Thời gian nghỉ học tạm thời do sinh viên được điều động vào lực lượng vũ
trang (là thời gian được ghi trong quyết định của cấp có thẩm quyền) không tính vào
thời gian học chậm tiến độ.
d) Đối với trường hợp xin nghỉ học tạm thời vì những lý do khác với lý do tại
Điểm b và Điểm c, Khoản 1 của Điều này, sinh viên phải học ít nhất một học kỳ tại
trường và có học lực từ trung bình trở lên mới được xem xét cho nghỉ học tạm thời.
Thời gian nghỉ học tối đa là 4 học kỳ chính và tính vào thời gian học chậm tiến độ.
đ) Sinh viên phải nộp đơn đề nghị trở lại học chậm nhất 1 tuần trước khi bắt đầu
học kỳ mới. Đối với trường hợp được điều động vào lực lượng vũ trang hoặc đi làm
nghĩa vụ quốc tế, sinh viên phải nộp kèm theo giấy xác nhận đã hoàn thành nhiệm vụ.
2. Chế độ bảo lưu kết quả học tập khi nghỉ học tạm thời: Các học phần đăng ký
học trong học kỳ đã đủ điểm đánh giá hoặc đủ điều kiện đánh giá sẽ được tính điểm
học phần; kết quả sẽ được bảo lưu cùng với kết quả từ các học kỳ trước, kể cả các học
phần đạt và không đạt.
3. Tự nguyện thôi học: Sinh viên thấy không có đủ điều kiện hoặc không muốn
tiếp tục học tại Trường có thể làm đơn đề nghị thôi học và được xem xét cho thôi học.
Sinh viên đã có quyết định cho thôi học không được tiếp nhận trở lại.","Nếu sinh viên muốn xin nghỉ học tạm thời vì các lý do cá nhân khác ngoài vấn đề sức khỏe hoặc nghĩa vụ quân sự, họ cần phải tuân thủ những yêu cầu nào từ phía nhà trường?"
674521,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 16. Nghỉ học tạm thời và tự nguyện thôi học,"1. Điều kiện nghỉ học tạm thời, thời gian nghỉ học tối đa và việc tiếp nhận trở lại
học được quy định như sau:
a) Sinh viên được nghỉ học tạm thời nếu có quyết định cho phép nghỉ học tạm
thời của Hiệu trưởng.
b) Thời gian nghỉ học tạm thời do sinh viên bị ốm hoặc tai nạn buộc phải điều trị
thời gian dài không tính vào thời gian chậm tiến độ nếu tổng cộng không vượt quá 4
học kỳ chính; thời gian nghỉ trên 4 học kỳ phải tính vào thời gian học chậm tiến độ.
c) Thời gian nghỉ học tạm thời do sinh viên được điều động vào lực lượng vũ
trang (là thời gian được ghi trong quyết định của cấp có thẩm quyền) không tính vào
thời gian học chậm tiến độ.
d) Đối với trường hợp xin nghỉ học tạm thời vì những lý do khác với lý do tại
Điểm b và Điểm c, Khoản 1 của Điều này, sinh viên phải học ít nhất một học kỳ tại
trường và có học lực từ trung bình trở lên mới được xem xét cho nghỉ học tạm thời.
Thời gian nghỉ học tối đa là 4 học kỳ chính và tính vào thời gian học chậm tiến độ.
đ) Sinh viên phải nộp đơn đề nghị trở lại học chậm nhất 1 tuần trước khi bắt đầu
học kỳ mới. Đối với trường hợp được điều động vào lực lượng vũ trang hoặc đi làm
nghĩa vụ quốc tế, sinh viên phải nộp kèm theo giấy xác nhận đã hoàn thành nhiệm vụ.
2. Chế độ bảo lưu kết quả học tập khi nghỉ học tạm thời: Các học phần đăng ký
học trong học kỳ đã đủ điểm đánh giá hoặc đủ điều kiện đánh giá sẽ được tính điểm
học phần; kết quả sẽ được bảo lưu cùng với kết quả từ các học kỳ trước, kể cả các học
phần đạt và không đạt.
3. Tự nguyện thôi học: Sinh viên thấy không có đủ điều kiện hoặc không muốn
tiếp tục học tại Trường có thể làm đơn đề nghị thôi học và được xem xét cho thôi học.
Sinh viên đã có quyết định cho thôi học không được tiếp nhận trở lại.",Thời gian nghỉ học tạm thời tối đa cho phép đối với các lý do cá nhân là bao lâu và thời gian này có được tính vào thời gian hoàn thành chương trình học hay không?
674521,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 16. Nghỉ học tạm thời và tự nguyện thôi học,"1. Điều kiện nghỉ học tạm thời, thời gian nghỉ học tối đa và việc tiếp nhận trở lại
học được quy định như sau:
a) Sinh viên được nghỉ học tạm thời nếu có quyết định cho phép nghỉ học tạm
thời của Hiệu trưởng.
b) Thời gian nghỉ học tạm thời do sinh viên bị ốm hoặc tai nạn buộc phải điều trị
thời gian dài không tính vào thời gian chậm tiến độ nếu tổng cộng không vượt quá 4
học kỳ chính; thời gian nghỉ trên 4 học kỳ phải tính vào thời gian học chậm tiến độ.
c) Thời gian nghỉ học tạm thời do sinh viên được điều động vào lực lượng vũ
trang (là thời gian được ghi trong quyết định của cấp có thẩm quyền) không tính vào
thời gian học chậm tiến độ.
d) Đối với trường hợp xin nghỉ học tạm thời vì những lý do khác với lý do tại
Điểm b và Điểm c, Khoản 1 của Điều này, sinh viên phải học ít nhất một học kỳ tại
trường và có học lực từ trung bình trở lên mới được xem xét cho nghỉ học tạm thời.
Thời gian nghỉ học tối đa là 4 học kỳ chính và tính vào thời gian học chậm tiến độ.
đ) Sinh viên phải nộp đơn đề nghị trở lại học chậm nhất 1 tuần trước khi bắt đầu
học kỳ mới. Đối với trường hợp được điều động vào lực lượng vũ trang hoặc đi làm
nghĩa vụ quốc tế, sinh viên phải nộp kèm theo giấy xác nhận đã hoàn thành nhiệm vụ.
2. Chế độ bảo lưu kết quả học tập khi nghỉ học tạm thời: Các học phần đăng ký
học trong học kỳ đã đủ điểm đánh giá hoặc đủ điều kiện đánh giá sẽ được tính điểm
học phần; kết quả sẽ được bảo lưu cùng với kết quả từ các học kỳ trước, kể cả các học
phần đạt và không đạt.
3. Tự nguyện thôi học: Sinh viên thấy không có đủ điều kiện hoặc không muốn
tiếp tục học tại Trường có thể làm đơn đề nghị thôi học và được xem xét cho thôi học.
Sinh viên đã có quyết định cho thôi học không được tiếp nhận trở lại.",Sinh viên cần phải hoàn thành thủ tục đăng ký trở lại trường sau thời gian nghỉ học tạm thời vào thời điểm nào?
674521,Quy chế từ 2018,CHƯƠNG II ĐÀO TẠO ĐẠI HỌC,Điều 16. Nghỉ học tạm thời và tự nguyện thôi học,"1. Điều kiện nghỉ học tạm thời, thời gian nghỉ học tối đa và việc tiếp nhận trở lại
học được quy định như sau:
a) Sinh viên được nghỉ học tạm thời nếu có quyết định cho phép nghỉ học tạm
thời của Hiệu trưởng.
b) Thời gian nghỉ học tạm thời do sinh viên bị ốm hoặc tai nạn buộc phải điều trị
thời gian dài không tính vào thời gian chậm tiến độ nếu tổng cộng không vượt quá 4
học kỳ chính; thời gian nghỉ trên 4 học kỳ phải tính vào thời gian học chậm tiến độ.
c) Thời gian nghỉ học tạm thời do sinh viên được điều động vào lực lượng vũ
trang (là thời gian được ghi trong quyết định của cấp có thẩm quyền) không tính vào
thời gian học chậm tiến độ.
d) Đối với trường hợp xin nghỉ học tạm thời vì những lý do khác với lý do tại
Điểm b và Điểm c, Khoản 1 của Điều này, sinh viên phải học ít nhất một học kỳ tại
trường và có học lực từ trung bình trở lên mới được xem xét cho nghỉ học tạm thời.
Thời gian nghỉ học tối đa là 4 học kỳ chính và tính vào thời gian học chậm tiến độ.
đ) Sinh viên phải nộp đơn đề nghị trở lại học chậm nhất 1 tuần trước khi bắt đầu
học kỳ mới. Đối với trường hợp được điều động vào lực lượng vũ trang hoặc đi làm
nghĩa vụ quốc tế, sinh viên phải nộp kèm theo giấy xác nhận đã hoàn thành nhiệm vụ.
2. Chế độ bảo lưu kết quả học tập khi nghỉ học tạm thời: Các học phần đăng ký
học trong học kỳ đã đủ điểm đánh giá hoặc đủ điều kiện đánh giá sẽ được tính điểm
học phần; kết quả sẽ được bảo lưu cùng với kết quả từ các học kỳ trước, kể cả các học
phần đạt và không đạt.
3. Tự nguyện thôi học: Sinh viên thấy không có đủ điều kiện hoặc không muốn
tiếp tục học tại Trường có thể làm đơn đề nghị thôi học và được xem xét cho thôi học.
Sinh viên đã có quyết định cho thôi học không được tiếp nhận trở lại.",Điều gì sẽ xảy ra với kết quả học tập của sinh viên trong học kỳ mà họ quyết định nghỉ học tạm thời?
